id,uf,nome_uf,mesorregiao_geografica,nome_mesorregião,microrregiao_geografica,nome_microrregiao,municipio,codigo_municipio_completo,nome_municipio,distrito,codigo_de_distrito_completo,nome_distrito
720,21,Maranhão,05,"Sul Maranhense",021,"Chapadas das Mangabeiras",01806,2101806,"Benedito Leite",05,210180605,"Benedito Leite"
721,21,Maranhão,01,"Norte Maranhense",001,"Litoral Ocidental Maranhense",01905,2101905,Bequimão,05,210190505,Bequimão
722,21,Maranhão,03,"Centro Maranhense",010,"Médio Mearim",01939,2101939,"Bernardo do Mearim",05,210193905,"Bernardo do Mearim"
723,21,Maranhão,02,"Oeste Maranhense",007,Gurupi,01970,2101970,"Boa Vista do Gurupi",05,210197005,"Boa Vista do Gurupi"
724,21,Maranhão,02,"Oeste Maranhense",008,Pindaré,02002,2102002,"Bom Jardim",05,210200205,"Bom Jardim"
725,21,Maranhão,02,"Oeste Maranhense",008,Pindaré,02036,2102036,"Bom Jesus das Selvas",05,210203605,"Bom Jesus das Selvas"
726,21,Maranhão,03,"Centro Maranhense",010,"Médio Mearim",02077,2102077,"Bom Lugar",05,210207705,"Bom Lugar"
727,21,Maranhão,04,"Leste Maranhense",014,Chapadinha,02101,2102101,Brejo,05,210210105,Brejo
728,21,Maranhão,02,"Oeste Maranhense",008,Pindaré,02150,2102150,"Brejo de Areia",05,210215005,"Brejo de Areia"
729,21,Maranhão,04,"Leste Maranhense",014,Chapadinha,02200,2102200,Buriti,05,210220005,Buriti
730,21,Maranhão,04,"Leste Maranhense",017,Caxias,02309,2102309,"Buriti Bravo",05,210230905,"Buriti Bravo"
731,21,Maranhão,04,"Leste Maranhense",017,Caxias,02309,2102309,"Buriti Bravo",10,210230910,Bacatuba
732,21,Maranhão,02,"Oeste Maranhense",008,Pindaré,02325,2102325,Buriticupu,05,210232505,Buriticupu
733,21,Maranhão,02,"Oeste Maranhense",009,Imperatriz,02358,2102358,Buritirana,05,210235805,Buritirana
734,21,Maranhão,01,"Norte Maranhense",003,Rosário,02374,2102374,"Cachoeira Grande",05,210237405,"Cachoeira Grande"
735,21,Maranhão,01,"Norte Maranhense",001,"Litoral Ocidental Maranhense",02408,2102408,Cajapió,05,210240805,Cajapió
736,21,Maranhão,01,"Norte Maranhense",005,"Baixada Maranhense",02507,2102507,Cajari,05,210250705,Cajari
737,21,Maranhão,01,"Norte Maranhense",005,"Baixada Maranhense",02507,2102507,Cajari,10,210250710,"Boa Vista do Pindaré"
738,21,Maranhão,05,"Sul Maranhense",019,"Porto Franco",02556,2102556,"Campestre do Maranhão",05,210255605,"Campestre do Maranhão"
739,21,Maranhão,02,"Oeste Maranhense",007,Gurupi,02606,2102606,"Cândido Mendes",05,210260605,"Cândido Mendes"
740,21,Maranhão,02,"Oeste Maranhense",007,Gurupi,02606,2102606,"Cândido Mendes",10,210260610,"Barão de Tromaí"
741,21,Maranhão,02,"Oeste Maranhense",007,Gurupi,02606,2102606,"Cândido Mendes",15,210260615,Estandarte
742,21,Maranhão,01,"Norte Maranhense",006,"Itapecuru Mirim",02705,2102705,Cantanhede,05,210270505,Cantanhede
743,21,Maranhão,04,"Leste Maranhense",015,Codó,02754,2102754,"Capinzal do Norte",05,210275405,"Capinzal do Norte"
744,21,Maranhão,05,"Sul Maranhense",019,"Porto Franco",02804,2102804,Carolina,05,210280405,Carolina
745,21,Maranhão,02,"Oeste Maranhense",007,Gurupi,02903,2102903,Carutapera,05,210290305,Carutapera
746,21,Maranhão,04,"Leste Maranhense",017,Caxias,03000,2103000,Caxias,05,210300005,Caxias
747,21,Maranhão,01,"Norte Maranhense",001,"Litoral Ocidental Maranhense",03109,2103109,Cedral,05,210310905,Cedral
748,21,Maranhão,01,"Norte Maranhense",001,"Litoral Ocidental Maranhense",03125,2103125,"Central do Maranhão",05,210312505,"Central do Maranhão"
749,21,Maranhão,02,"Oeste Maranhense",007,Gurupi,03158,2103158,"Centro do Guilherme",05,210315805,"Centro do Guilherme"
750,21,Maranhão,02,"Oeste Maranhense",007,Gurupi,03174,2103174,"Centro Novo do Maranhão",05,210317405,"Centro Novo do Maranhão"
751,21,Maranhão,04,"Leste Maranhense",014,Chapadinha,03208,2103208,Chapadinha,05,210320805,Chapadinha
752,21,Maranhão,02,"Oeste Maranhense",009,Imperatriz,03257,2103257,Cidelândia,05,210325705,Cidelândia
753,21,Maranhão,04,"Leste Maranhense",015,Codó,03307,2103307,Codó,05,210330705,Codó
754,21,Maranhão,04,"Leste Maranhense",015,Codó,03307,2103307,Codó,10,210330710,Codozinho
755,21,Maranhão,04,"Leste Maranhense",015,Codó,03307,2103307,Codó,15,210330715,"São Raimundo de Codó"
756,21,Maranhão,04,"Leste Maranhense",016,"Coelho Neto",03406,2103406,"Coelho Neto",05,210340605,"Coelho Neto"
757,21,Maranhão,04,"Leste Maranhense",018,"Chapadas do Alto Itapecuru",03505,2103505,Colinas,05,210350505,Colinas
758,21,Maranhão,01,"Norte Maranhense",005,"Baixada Maranhense",03554,2103554,"Conceição do Lago-Açu",05,210355405,"Conceição do Lago-Açu"
759,21,Maranhão,04,"Leste Maranhense",015,Codó,03604,2103604,Coroatá,05,210360405,Coroatá
760,21,Maranhão,01,"Norte Maranhense",001,"Litoral Ocidental Maranhense",03703,2103703,Cururupu,05,210370305,Cururupu
761,21,Maranhão,02,"Oeste Maranhense",009,Imperatriz,03752,2103752,Davinópolis,05,210375205,Davinópolis
762,21,Maranhão,03,"Centro Maranhense",012,"Presidente Dutra",03802,2103802,"Dom Pedro",05,210380205,"Dom Pedro"
763,21,Maranhão,04,"Leste Maranhense",016,"Coelho Neto",03901,2103901,"Duque Bacelar",05,210390105,"Duque Bacelar"
764,21,Maranhão,03,"Centro Maranhense",010,"Médio Mearim",04008,2104008,Esperantinópolis,05,210400805,Esperantinópolis
765,21,Maranhão,05,"Sul Maranhense",019,"Porto Franco",04057,2104057,Estreito,05,210405705,Estreito
766,21,Maranhão,05,"Sul Maranhense",020,"Gerais de Balsas",04073,2104073,"Feira Nova do Maranhão",05,210407305,"Feira Nova do Maranhão"
767,21,Maranhão,03,"Centro Maranhense",011,"Alto Mearim e Grajaú",04081,2104081,"Fernando Falcão",05,210408105,"Fernando Falcão"
768,21,Maranhão,03,"Centro Maranhense",011,"Alto Mearim e Grajaú",04099,2104099,"Formosa da Serra Negra",05,210409905,"Formosa da Serra Negra"
769,21,Maranhão,05,"Sul Maranhense",021,"Chapadas das Mangabeiras",04107,2104107,"Fortaleza dos Nogueiras",05,210410705,"Fortaleza dos Nogueiras"
770,21,Maranhão,03,"Centro Maranhense",012,"Presidente Dutra",04206,2104206,Fortuna,05,210420605,Fortuna
771,21,Maranhão,02,"Oeste Maranhense",007,Gurupi,04305,2104305,"Godofredo Viana",05,210430505,"Godofredo Viana"
772,21,Maranhão,02,"Oeste Maranhense",007,Gurupi,04305,2104305,"Godofredo Viana",10,210430510,Aurizona
773,21,Maranhão,03,"Centro Maranhense",012,"Presidente Dutra",04404,2104404,"Gonçalves Dias",05,210440405,"Gonçalves Dias"
774,21,Maranhão,03,"Centro Maranhense",012,"Presidente Dutra",04503,2104503,"Governador Archer",05,210450305,"Governador Archer"
775,21,Maranhão,02,"Oeste Maranhense",009,Imperatriz,04552,2104552,"Governador Edison Lobão",05,210455205,"Governador Edison Lobão"
776,21,Maranhão,03,"Centro Maranhense",012,"Presidente Dutra",04602,2104602,"Governador Eugênio Barros",05,210460205,"Governador Eugênio Barros"
777,21,Maranhão,03,"Centro Maranhense",012,"Presidente Dutra",04628,2104628,"Governador Luiz Rocha",05,210462805,"Governador Luiz Rocha"
778,21,Maranhão,02,"Oeste Maranhense",008,Pindaré,04651,2104651,"Governador Newton Bello",05,210465105,"Governador Newton Bello"
779,21,Maranhão,02,"Oeste Maranhense",007,Gurupi,04677,2104677,"Governador Nunes Freire",05,210467705,"Governador Nunes Freire"
780,21,Maranhão,03,"Centro Maranhense",012,"Presidente Dutra",04701,2104701,"Graça Aranha",05,210470105,"Graça Aranha"
781,21,Maranhão,03,"Centro Maranhense",011,"Alto Mearim e Grajaú",04800,2104800,Grajaú,05,210480005,Grajaú
782,21,Maranhão,01,"Norte Maranhense",001,"Litoral Ocidental Maranhense",04909,2104909,Guimarães,05,210490905,Guimarães
783,21,Maranhão,01,"Norte Maranhense",004,"Lençóis Maranhenses",05005,2105005,"Humberto de Campos",05,210500505,"Humberto de Campos"
784,21,Maranhão,01,"Norte Maranhense",003,Rosário,05104,2105104,Icatu,05,210510405,Icatu
785,21,Maranhão,01,"Norte Maranhense",003,Rosário,05104,2105104,Icatu,10,210510410,Itapera
786,21,Maranhão,01,"Norte Maranhense",005,"Baixada Maranhense",05153,2105153,"Igarapé do Meio",05,210515305,"Igarapé do Meio"
787,21,Maranhão,03,"Centro Maranhense",010,"Médio Mearim",05203,2105203,"Igarapé Grande",05,210520305,"Igarapé Grande"
788,21,Maranhão,02,"Oeste Maranhense",009,Imperatriz,05302,2105302,Imperatriz,05,210530205,Imperatriz
789,21,Maranhão,03,"Centro Maranhense",011,"Alto Mearim e Grajaú",05351,2105351,"Itaipava do Grajaú",05,210535105,"Itaipava do Grajaú"
790,21,Maranhão,01,"Norte Maranhense",006,"Itapecuru Mirim",05401,2105401,"Itapecuru Mirim",05,210540105,"Itapecuru Mirim"
791,21,Maranhão,02,"Oeste Maranhense",009,Imperatriz,05427,2105427,"Itinga do Maranhão",05,210542705,"Itinga do Maranhão"
792,21,Maranhão,04,"Leste Maranhense",018,"Chapadas do Alto Itapecuru",05450,2105450,Jatobá,05,210545005,Jatobá
793,21,Maranhão,03,"Centro Maranhense",011,"Alto Mearim e Grajaú",05476,2105476,"Jenipapo dos Vieiras",05,210547605,"Jenipapo dos Vieiras"
794,21,Maranhão,02,"Oeste Maranhense",009,Imperatriz,05500,2105500,"João Lisboa",05,210550005,"João Lisboa"
795,21,Maranhão,03,"Centro Maranhense",011,"Alto Mearim e Grajaú",05609,2105609,Joselândia,05,210560905,Joselândia
796,21,Maranhão,02,"Oeste Maranhense",007,Gurupi,05658,2105658,"Junco do Maranhão",05,210565805,"Junco do Maranhão"
797,21,Maranhão,02,"Oeste Maranhense",008,Pindaré,05708,2105708,"Lago da Pedra",05,210570805,"Lago da Pedra"
798,21,Maranhão,03,"Centro Maranhense",010,"Médio Mearim",05807,2105807,"Lago do Junco",05,210580705,"Lago do Junco"
799,21,Maranhão,03,"Centro Maranhense",010,"Médio Mearim",05948,2105948,"Lago dos Rodrigues",05,210594805,"Lago dos Rodrigues"
800,21,Maranhão,03,"Centro Maranhense",010,"Médio Mearim",05906,2105906,"Lago Verde",05,210590605,"Lago Verde"
801,21,Maranhão,04,"Leste Maranhense",018,"Chapadas do Alto Itapecuru",05922,2105922,"Lagoa do Mato",05,210592205,"Lagoa do Mato"
802,21,Maranhão,02,"Oeste Maranhense",008,Pindaré,05963,2105963,"Lagoa Grande do Maranhão",05,210596305,"Lagoa Grande do Maranhão"
803,21,Maranhão,02,"Oeste Maranhense",009,Imperatriz,05989,2105989,"Lajeado Novo",05,210598905,"Lajeado Novo"
804,21,Maranhão,03,"Centro Maranhense",010,"Médio Mearim",06003,2106003,"Lima Campos",05,210600305,"Lima Campos"
805,21,Maranhão,05,"Sul Maranhense",021,"Chapadas das Mangabeiras",06102,2106102,Loreto,05,210610205,Loreto
806,21,Maranhão,02,"Oeste Maranhense",007,Gurupi,06201,2106201,"Luís Domingues",05,210620105,"Luís Domingues"
807,21,Maranhão,04,"Leste Maranhense",013,"Baixo Parnaíba Maranhense",06300,2106300,"Magalhães de Almeida",05,210630005,"Magalhães de Almeida"
808,21,Maranhão,04,"Leste Maranhense",013,"Baixo Parnaíba Maranhense",06300,2106300,"Magalhães de Almeida",10,210630010,"Custódio Lima"
809,21,Maranhão,02,"Oeste Maranhense",007,Gurupi,06326,2106326,Maracaçumé,05,210632605,Maracaçumé
810,21,Maranhão,02,"Oeste Maranhense",008,Pindaré,06359,2106359,"Marajá do Sena",05,210635905,"Marajá do Sena"
811,21,Maranhão,02,"Oeste Maranhense",007,Gurupi,06375,2106375,Maranhãozinho,05,210637505,Maranhãozinho
812,21,Maranhão,04,"Leste Maranhense",014,Chapadinha,06409,2106409,"Mata Roma",05,210640905,"Mata Roma"
813,21,Maranhão,01,"Norte Maranhense",005,"Baixada Maranhense",06508,2106508,Matinha,05,210650805,Matinha
814,21,Maranhão,04,"Leste Maranhense",017,Caxias,06607,2106607,Matões,05,210660705,Matões
815,21,Maranhão,01,"Norte Maranhense",006,"Itapecuru Mirim",06631,2106631,"Matões do Norte",05,210663105,"Matões do Norte"
816,21,Maranhão,04,"Leste Maranhense",014,Chapadinha,06672,2106672,"Milagres do Maranhão",05,210667205,"Milagres do Maranhão"
817,21,Maranhão,04,"Leste Maranhense",018,"Chapadas do Alto Itapecuru",06706,2106706,Mirador,05,210670605,Mirador
818,21,Maranhão,04,"Leste Maranhense",018,"Chapadas do Alto Itapecuru",06706,2106706,Mirador,10,210670610,Ibipira
819,21,Maranhão,01,"Norte Maranhense",006,"Itapecuru Mirim",06755,2106755,"Miranda do Norte",05,210675505,"Miranda do Norte"
820,21,Maranhão,01,"Norte Maranhense",001,"Litoral Ocidental Maranhense",06805,2106805,Mirinzal,05,210680505,Mirinzal
821,21,Maranhão,01,"Norte Maranhense",005,"Baixada Maranhense",06904,2106904,Monção,05,210690405,Monção
822,21,Maranhão,02,"Oeste Maranhense",009,Imperatriz,07001,2107001,"Montes Altos",05,210700105,"Montes Altos"
823,21,Maranhão,01,"Norte Maranhense",003,Rosário,07100,2107100,Morros,05,210710005,Morros
824,21,Maranhão,01,"Norte Maranhense",006,"Itapecuru Mirim",07209,2107209,"Nina Rodrigues",05,210720905,"Nina Rodrigues"
825,21,Maranhão,05,"Sul Maranhense",021,"Chapadas das Mangabeiras",07258,2107258,"Nova Colinas",05,210725805,"Nova Colinas"
826,21,Maranhão,04,"Leste Maranhense",018,"Chapadas do Alto Itapecuru",07308,2107308,"Nova Iorque",05,210730805,"Nova Iorque"
827,21,Maranhão,02,"Oeste Maranhense",008,Pindaré,07357,2107357,"Nova Olinda do Maranhão",05,210735705,"Nova Olinda do Maranhão"
828,21,Maranhão,03,"Centro Maranhense",010,"Médio Mearim",07407,2107407,"Olho d'Água das Cunhãs",05,210740705,"Olho d'Água das Cunhãs"
829,21,Maranhão,01,"Norte Maranhense",005,"Baixada Maranhense",07456,2107456,"Olinda Nova do Maranhão",05,210745605,"Olinda Nova do Maranhão"
830,21,Maranhão,01,"Norte Maranhense",002,"Aglomeração Urbana de São Luís",07506,2107506,"Paço do Lumiar",05,210750605,"Paço do Lumiar"
831,21,Maranhão,01,"Norte Maranhense",005,"Baixada Maranhense",07605,2107605,Palmeirândia,05,210760505,Palmeirândia
832,21,Maranhão,04,"Leste Maranhense",018,"Chapadas do Alto Itapecuru",07704,2107704,Paraibano,05,210770405,Paraibano
833,21,Maranhão,04,"Leste Maranhense",017,Caxias,07803,2107803,Parnarama,05,210780305,Parnarama
834,21,Maranhão,04,"Leste Maranhense",017,Caxias,07803,2107803,Parnarama,10,210780310,"Brejo de São Félix"
835,21,Maranhão,04,"Leste Maranhense",018,"Chapadas do Alto Itapecuru",07902,2107902,"Passagem Franca",05,210790205,"Passagem Franca"
836,21,Maranhão,04,"Leste Maranhense",018,"Chapadas do Alto Itapecuru",08009,2108009,"Pastos Bons",05,210800905,"Pastos Bons"
837,21,Maranhão,04,"Leste Maranhense",018,"Chapadas do Alto Itapecuru",08009,2108009,"Pastos Bons",10,210800910,Roçado
838,21,Maranhão,01,"Norte Maranhense",004,"Lençóis Maranhenses",08058,2108058,"Paulino Neves",05,210805805,"Paulino Neves"
839,21,Maranhão,02,"Oeste Maranhense",008,Pindaré,08108,2108108,"Paulo Ramos",05,210810805,"Paulo Ramos"
840,21,Maranhão,03,"Centro Maranhense",010,"Médio Mearim",08207,2108207,Pedreiras,05,210820705,Pedreiras
841,21,Maranhão,03,"Centro Maranhense",010,"Médio Mearim",08207,2108207,Pedreiras,10,210820710,Marianópolis
842,21,Maranhão,01,"Norte Maranhense",005,"Baixada Maranhense",08256,2108256,"Pedro do Rosário",05,210825605,"Pedro do Rosário"
843,21,Maranhão,01,"Norte Maranhense",005,"Baixada Maranhense",08306,2108306,Penalva,05,210830605,Penalva
844,21,Maranhão,01,"Norte Maranhense",005,"Baixada Maranhense",08405,2108405,"Peri Mirim",05,210840505,"Peri Mirim"
845,21,Maranhão,04,"Leste Maranhense",015,Codó,08454,2108454,Peritoró,05,210845405,Peritoró
846,21,Maranhão,02,"Oeste Maranhense",008,Pindaré,08504,2108504,Pindaré-Mirim,05,210850405,Pindaré-Mirim
847,21,Maranhão,02,"Oeste Maranhense",008,Pindaré,08504,2108504,Pindaré-Mirim,10,210850410,Pimentel
848,21,Maranhão,01,"Norte Maranhense",005,"Baixada Maranhense",08603,2108603,Pinheiro,05,210860305,Pinheiro
849,21,Maranhão,01,"Norte Maranhense",005,"Baixada Maranhense",08603,2108603,Pinheiro,10,210860310,Roque
850,21,Maranhão,03,"Centro Maranhense",010,"Médio Mearim",08702,2108702,"Pio XII",05,210870205,"Pio XII"
851,21,Maranhão,01,"Norte Maranhense",006,"Itapecuru Mirim",08801,2108801,Pirapemas,05,210880105,Pirapemas
852,21,Maranhão,03,"Centro Maranhense",010,"Médio Mearim",08900,2108900,"Poção de Pedras",05,210890005,"Poção de Pedras"
853,21,Maranhão,05,"Sul Maranhense",019,"Porto Franco",09007,2109007,"Porto Franco",05,210900705,"Porto Franco"
854,21,Maranhão,01,"Norte Maranhense",001,"Litoral Ocidental Maranhense",09056,2109056,"Porto Rico do Maranhão",05,210905605,"Porto Rico do Maranhão"
855,21,Maranhão,03,"Centro Maranhense",012,"Presidente Dutra",09106,2109106,"Presidente Dutra",05,210910605,"Presidente Dutra"
856,21,Maranhão,01,"Norte Maranhense",003,Rosário,09205,2109205,"Presidente Juscelino",05,210920505,"Presidente Juscelino"
857,21,Maranhão,02,"Oeste Maranhense",008,Pindaré,09239,2109239,"Presidente Médici",05,210923905,"Presidente Médici"
858,21,Maranhão,01,"Norte Maranhense",005,"Baixada Maranhense",09270,2109270,"Presidente Sarney",05,210927005,"Presidente Sarney"
859,21,Maranhão,01,"Norte Maranhense",006,"Itapecuru Mirim",09304,2109304,"Presidente Vargas",05,210930405,"Presidente Vargas"
860,21,Maranhão,01,"Norte Maranhense",004,"Lençóis Maranhenses",09403,2109403,"Primeira Cruz",05,210940305,"Primeira Cruz"
861,21,Maranhão,01,"Norte Maranhense",002,"Aglomeração Urbana de São Luís",09452,2109452,Raposa,05,210945205,Raposa
862,21,Maranhão,05,"Sul Maranhense",020,"Gerais de Balsas",09502,2109502,Riachão,05,210950205,Riachão
863,21,Maranhão,02,"Oeste Maranhense",009,Imperatriz,09551,2109551,"Ribamar Fiquene",05,210955105,"Ribamar Fiquene"
864,21,Maranhão,01,"Norte Maranhense",003,Rosário,09601,2109601,Rosário,05,210960105,Rosário
865,21,Maranhão,05,"Sul Maranhense",021,"Chapadas das Mangabeiras",09700,2109700,Sambaíba,05,210970005,Sambaíba
866,21,Maranhão,03,"Centro Maranhense",011,"Alto Mearim e Grajaú",09759,2109759,"Santa Filomena do Maranhão",05,210975905,"Santa Filomena do Maranhão"
867,21,Maranhão,01,"Norte Maranhense",005,"Baixada Maranhense",09809,2109809,"Santa Helena",05,210980905,"Santa Helena"
868,21,Maranhão,01,"Norte Maranhense",005,"Baixada Maranhense",09809,2109809,"Santa Helena",10,210980910,"Curva Grande"
869,21,Maranhão,02,"Oeste Maranhense",008,Pindaré,09908,2109908,"Santa Inês",05,210990805,"Santa Inês"
870,21,Maranhão,02,"Oeste Maranhense",008,Pindaré,10005,2110005,"Santa Luzia",05,211000505,"Santa Luzia"
871,21,Maranhão,02,"Oeste Maranhense",008,Pindaré,10039,2110039,"Santa Luzia do Paruá",05,211003905,"Santa Luzia do Paruá"
872,21,Maranhão,04,"Leste Maranhense",013,"Baixo Parnaíba Maranhense",10104,2110104,"Santa Quitéria do Maranhão",05,211010405,"Santa Quitéria do Maranhão"
873,21,Maranhão,01,"Norte Maranhense",003,Rosário,10203,2110203,"Santa Rita",05,211020305,"Santa Rita"
874,21,Maranhão,04,"Leste Maranhense",013,"Baixo Parnaíba Maranhense",10237,2110237,"Santana do Maranhão",05,211023705,"Santana do Maranhão"
875,21,Maranhão,01,"Norte Maranhense",004,"Lençóis Maranhenses",10278,2110278,"Santo Amaro do Maranhão",05,211027805,"Santo Amaro do Maranhão"
876,21,Maranhão,03,"Centro Maranhense",010,"Médio Mearim",10302,2110302,"Santo Antônio dos Lopes",05,211030205,"Santo Antônio dos Lopes"
877,21,Maranhão,04,"Leste Maranhense",014,Chapadinha,10401,2110401,"São Benedito do Rio Preto",05,211040105,"São Benedito do Rio Preto"
878,21,Maranhão,01,"Norte Maranhense",005,"Baixada Maranhense",10500,2110500,"São Bento",05,211050005,"São Bento"
879,21,Maranhão,04,"Leste Maranhense",013,"Baixo Parnaíba Maranhense",10609,2110609,"São Bernardo",05,211060905,"São Bernardo"
880,21,Maranhão,05,"Sul Maranhense",021,"Chapadas das Mangabeiras",10658,2110658,"São Domingos do Azeitão",05,211065805,"São Domingos do Azeitão"
881,21,Maranhão,03,"Centro Maranhense",012,"Presidente Dutra",10708,2110708,"São Domingos do Maranhão",05,211070805,"São Domingos do Maranhão"
882,21,Maranhão,05,"Sul Maranhense",021,"Chapadas das Mangabeiras",10807,2110807,"São Félix de Balsas",05,211080705,"São Félix de Balsas"
883,21,Maranhão,02,"Oeste Maranhense",009,Imperatriz,10856,2110856,"São Francisco do Brejão",05,211085605,"São Francisco do Brejão"
884,21,Maranhão,04,"Leste Maranhense",018,"Chapadas do Alto Itapecuru",10906,2110906,"São Francisco do Maranhão",05,211090605,"São Francisco do Maranhão"
885,21,Maranhão,04,"Leste Maranhense",018,"Chapadas do Alto Itapecuru",10906,2110906,"São Francisco do Maranhão",10,211090610,"Caraíba do Norte"
